"Lehman ABS Corp., Corporate Backed Trust Certs, Toys ""R"" Us Debenture-Backed Series 2001-31 Trust";1183;97;;;;
Controladora Vuela CompaÒÌa de AviaciÛn, S.A.B. de C.V.;1398;55;;;;
Thred Limited;195;13;;;;
Atlassian Corporation Plc;1584;25;;;;
SORL Auto Parts, Inc.;455;21;;;;
New England Realty Associates LP;1630;32;;;;
Nuveen AMT-Free Quality Municipal Income Fund;1230;45;;;;
LMI Aerospace, Inc.;614;19;;;;
Aberdeen Japan Equity Fund, Inc.;1800;32;;;;
Voya Global Advantage and Premium Opportunity Fund;0;50;;;;
Voya Infrastructure, Industrials and Materials Fund;802;51;;;;
Guggenheim Taxable Municipal Managed Duration Trust;1352;51;;;;
Forward Pharma A/S;1769;18;;;;
EVERTEC, Inc.;608;13;;;;
China Mobile Games and Entertainment Group Limited;1835;50;;;;
Calamos Convertible and High Income Fund;1314;40;;;;
DT Asia Investments Limited;1871;27;;;;
BlackRock Credit Allocation Income Trust;281;40;;;;
Bayer Aktiengesellschaft;1981;24;;;;
Alexco Resource Corp.;629;21;;;;
Alpine Global Premier Properties Fund;1931;37;;;;
Advantest Corporation;138;21;;;;
ATA Inc.;1665;8;;;;
ArQule, Inc.;86;12;;;;
Ark Restaurants Corp.;1937;21;;;;
American Apparel, Inc.;292;22;;;;
Archrock Partners, L.P.;731;23;;;;
Morgan Stanley Asia-Pacific Fund, Inc.;1780;38;;;;
The Asia Pacific Fund, Inc.;1609;27;;;;
American River Bankshares;601;25;;;;
Amber Road, Inc.;913;16;;;;
Alcatel-Lucent;1098;14;;;;
Alliqua BioMedical, Inc.;857;24;;;;
AstroNova, Inc.;1463;15;;;;
Akers Biosciences, Inc.;367;23;;;;
Apollo Investment Corporation;1103;29;;;;
Allied Healthcare Products, Inc.;720;32;;;;
Adecoagro S.A.;252;14;;;;
AmTrust Financial Services, Inc.;269;32;;;;
Adams Diversified Equity Fund, Inc.;1752;35;;;;
American DG Energy Inc.;633;23;;;;
Authentidate Holding Corp.;922;26;;;;
Adaptimmune Therapeutics plc;1141;28;;;;
Acme United Corporation;555;23;;;;
Actions Semiconductor Co., Ltd.;42;31;;;;
WestJet Airlines Ltd.;142;21;;;;
Volkswagen Aktiengesellschaft;904;29;;;;
Turkcell Iletisim Hizmetleri A.S.;951;33;;;;
American Spectrum Realty Inc.;486;29;;;;
SinoCoking Coal and Coke Chemical Industries, Inc.;85;50;;;;
Reinsurance Group of America, Incorporated;810;42;;;;
Providence and Worcester Railroad Company;266;41;;;;
U.S. Auto Parts Network, Inc.;109;29;;;;
Pope Resources, A Delaware Limited Partnership;1627;46;;;;
Adams Natural Resources Fund, Inc.;21;34;;;;
Oasmia Pharmaceutical AB (publ);693;31;;;;
AllianzGI Convertible & Income Fund;1504;35;;;;
Nuveen Build America Bond Fund;308;30;;;;
North Atlantic Drilling Ltd.;1441;28;;;;
Western Asset Managed High Income Fund Inc.;720;43;;;;
Western Asset Municipal High Income Fund Inc.;720;45;;;;
Adesto Technologies Corporation;955;31;;;;
The New America High Income Fund Inc.;1780;37;;;;
General American Investors Company, Inc.;1004;40;;;;
Wells Fargo Advantage Funds - Wells Fargo Global Dividend Opportunity Fund;0;74;;;;
Double Eagle Acquisition Corp.;743;30;;;;
Delta Apparel, Inc.;881;19;;;;
ClearBridge American Energy MLP Fund Inc.;673;41;;;;
Brooks Automation, Inc.;391;23;;;;
Advent Claymore Convertible Securities and Income Fund;1100;54;;;;
AR Capital Acquisition Corp.;1405;28;;;;
Auburn National Bancorporation, Inc.;1156;36;;;;
Amtech Systems, Inc.;1972;20;;;;
ASA Gold and Precious Metals Limited;1416;36;;;;
Amphastar Pharmaceuticals, Inc.;1769;31;;;;
American Independence Corp.;32;27;;;;
Amec Foster Wheeler plc;1185;23;;;;
ALJ Regional Holdings, Inc.;781;27;;;;
Aldeyra Therapeutics, Inc.;450;26;;;;
Avangrid, Inc.;1001;14;;;;
Alpine Global Dynamic Dividend Fund;973;35;;;;
Allied Capital Corporation;523;26;;;;
American Financial Group, Inc.;1251;30;;;;
ADDvantage Technologies Group, Inc.;521;35;;;;
AEGON N.V.;108;10;;;;
Advent Software, Inc.;1582;21;;;;
Arbutus Biopharma Corporation;1284;29;;;;
Ablynx NV;1061;9;;;;
Atlantic Alliance Partnership Corp.;1354;35;;;;
TravelCenters of America LLC;1837;28;;;;
Sears Hometown and Outlet Stores, Inc.;1342;38;;;;
Rayonier Advanced Materials Inc.;699;32;;;;
Republic Airways Holdings Inc.;1480;30;;;;
Phibro Animal Health Corporation;781;32;;;;
Nuveen California Quality Municipal Income Fund;435;47;;;;
BlackRock MuniYield Arizona Fund, Inc.;1113;38;;;;
Affiliated Managers Group, Inc.;102;31;;;;
Western Asset High Yield Defined Opportunity Fund Inc.;0;54;;;;
American Caresource Holdings, Inc.;1774;34;;;;
Forward Air Corporation;230;23;;;;
First Trust Energy Income and Growth Fund;1624;41;;;;
First Trust MLP and Energy Income Fund;507;38;;;;
Daimler AG;1433;10;;;;
China Housing and Land Development, Inc.;207;40;;;;
China Auto Logistics Inc.;888;25;;;;
Axovant Sciences Ltd.;54;21;;;;
AxoGen, Inc.;794;12;;;;
Avianca Holdings S.A.;236;21;;;;
Grupo Aval Acciones Y Valores S.A.;1472;34;;;;
Golden Minerals Company;1602;23;;;;
Atlatsa Resources Corporation;1329;29;;;;
Ameriserv Financial Capital Trust I;1122;35;;;;
AmeriServ Financial, Inc.;1691;25;;;;
Ameriana Bancorp;463;16;;;;
ASB Bancorp, Inc.;1649;17;;;;
Art's-Way Manufacturing Co., Inc.;548;33;;;;
Asia Pacific Wire & Cable Corporation Limited;148;45;;;;
Artisan Partners Asset Management Inc.;1154;38;;;;
American Shared Hospital Services;1007;33;;;;
AMB Financial Corp.;1638;19;;;;
American Lorain Corporation;728;27;;;;
AgroFresh Solutions, Inc.;1403;25;;;;
American Financial Group, Inc.;1251;30;;;;
Aethlon Medical, Inc.;414;21;;;;
Audience, Inc.;630;14;;;;
AllianzGI Diversified Income & Convertible Fund;372;47;;;;
AllianceBernstein Income Fund;1328;29;;;;
Atlantic Capital Bancshares, Inc.;700;33;;;;
Allegiance Bancshares, Inc.;880;27;;;;
Altisource Asset Management Corporation;1193;39;;;;
Unico American Corporation;144;26;;;;
Tennessee Valley Authority;863;26;;;;
Tennessee Valley Authority;863;26;;;;
Aberdeen Singapore Fund, Inc.;1792;29;;;;
Surgical Care Affiliates, Inc.;1825;30;;;;
Harrison Vickers and Waterman Inc.;609;34;;;;
OM Asset Management plc;470;23;;;;
National Storage Affiliates Trust;1647;33;;;;
Nuveen Georgia Quality Municipal Income Fund;1290;44;;;;
Nuveen Quality Municipal Income Fund;1303;36;;;;
MTGE Investment Corp.;1774;21;;;;
Motorcar Parts of America, Inc.;1621;31;;;;
Cohen & Steers Limited Duration Preferred and Income Fund, Inc.;0;63;;;;
Nuveen Real Asset Income and Growth Fund;1836;40;;;;
J. Alexander's Holdings, Inc.;449;29;;;;
Aberdeen Indonesia Fund, Inc.;989;29;;;;
Guggenheim Credit Allocation Fund;1896;33;;;;
Aberdeen Emerging Markets Smaller Company Opportunities Fund, Inc.;0;66;;;;
Auris Medical Holding AG;400;24;;;;
Airbus SE;1938;9;;;;
Western Asset Mortgage Defined Opportunity Fund Inc.;0;52;;;;
Delaware Enhanced Global Dividend and Income Fund;1331;49;;;;
Allianz SE;209;10;;;;
Alderon Iron Ore Corp.;174;22;;;;
AXT, Inc.;1763;9;;;;
AveXis, Inc.;834;12;;;;
AuRico Gold Inc.;846;16;;;;
Attunity Ltd.;1180;13;;;;
Ames National Corporation;1202;25;;;;
Astec Industries, Inc.;195;22;;;;
Ascendis Pharma A/S;620;19;;;;
American Realty Investors, Inc.;1409;31;;;;
Aptose Biosciences Inc.;737;23;;;;
Aemetis, Inc.;1258;13;;;;
Alliance California Municipal Income Fund, Inc.;678;47;;;;
Air Liquide, sociÈtÈ anonyme;567;28;;;;
Argo Group US, Inc.;285;19;;;;
Affimed N.V.;1421;12;;;;
Affymax, Inc.;1180;13;;;;
AllianceBernstein National Municipal Income Fund;1376;48;;;;
Anadarko Petroleum Corporation;462;30;;;;
Adept Technology Inc.;127;21;;;;
Ability Inc.;1027;12;;;;
Aoxin Tianli Group, Inc.;1167;24;;;;
Western Asset/Claymore Inflation-Linked Opportunities & Income Fund;0;67;;;;
AG&E Holdings Inc.;621;18;;;;
CompaÒÌa de Transporte de EnergÌa ElÈctrica en Alta TensiÛn Transener S.A.;0;74;;;;
Inca Minerals Limited;1639;21;;;;
Western Asset Intermediate Muni Fund Inc.;1736;41;;;;
Arcadia Biosciences, Inc.;1260;25;;;;
Cohen & Steers Select Preferred and Income Fund, Inc.;0;53;;;;
Nuveen Arizona Quality Municipal Income Fund;654;44;;;;
Western Asset Municipal Partners Fund Inc.;1125;42;;;;
Western Asset Managed Municipals Fund Inc.;589;42;;;;
Drillsearch Energy, Ltd.;1700;24;;;;
Nuveen Tax-Advantaged Total Return Strategy Fund;1163;48;;;;
Infinity Property and Casualty Corporation;1030;42;;;;
Aberdeen Australia Equity Fund, Inc.;261;36;;;;
Voya Asia Pacific High Dividend Equity Income Fund;1667;50;;;;
GCP Applied Technologies Inc.;334;29;;;;
Fortress Transportation and Infrastructure Investors LLC;0;56;;;;
FNTCU;737;5;;;;
First Trust Specialty Finance and Financial Opportunities Fund;0;62;;;;
Aberdeen Global Income Fund, Inc.;525;33;;;;
Western Asset Emerging Markets Debt Fund Inc.;339;45;;;;
Entergy Arkansas, Inc. First Mo;490;31;;;;
Daimler AG;1433;10;;;;
Quintain Estates and Development plc;1068;36;;;;
Calamos Convertible Opportunities and Income Fund;844;49;;;;
The Central and Eastern Europe Fund, Inc.;1133;41;;;;
BlackRock Utility and Infrastructure Trust;586;42;;;;
Axsome Therapeutics, Inc.;504;25;;;;
Anoteros Inc.;1519;13;;;;
American Caresource Holdings, Inc.;1774;34;;;;
Alteva, Inc.;611;12;;;;
Alanco Technologies, Inc.;254;25;;;;
Akzo Nobel N.V.;1426;15;;;;
Embotelladora Andina S.A.;333;25;;;;
Great Ajax Corp;819;15;;;;
AGNC Investment Corp.;61;21;;;;
Aflac Incorporated;1020;18;;;;
Atlas Financial Holdings, Inc.;582;30;;;;
The American Energy Group, Ltd.;641;31;;;;
Avenue Income Credit Strategies Fund;533;36;;;;
Arbor Realty Trust, Inc.;518;24;;;;
Celsius Resources Limited;1928;25;;;;
Western Copper and Gold Corporation;167;35;;;;
Columbia Funds Trust XII - Liberty All Star Equity Fund;0;55;;;;
Octanex N.L.;235;12;;;;
Cabral Resources Limited;1615;24;;;;
Panhandle Oil and Gas Inc.;69;26;;;;
Nuveen California Dividend Advantage Municipal Fund 3;1331;53;;;;
Kayne Anderson Energy Total Return Fund, Inc.;1049;45;;;;
KLR Energy Acquisition;865;22;;;;
Nuveen Core Equity Alpha Fund;1180;29;;;;
Corporate Backed Call Trust Certificates;1098;40;;;;
Corporate Backed Trust Certificates, Goldman Sachs Capital I Securities-Backed Series 2004-6;731;92;;;;
IGZ (Listing Market NYSE Arca N;1447;31;;;;
Western Asset Investment Grade Defined Opportunity Trust Inc.;0;61;;;;
Appalachian Mountain Brewery, Inc.;1020;34;;;;
Inspired Entertainment, Inc.;1486;28;;;;
Gluskin Sheff + Associates Inc.;741;31;;;;
Agria Corporation;793;17;;;;
Global Partner Acquisition Corp.;1263;32;;;;
Goldman Sachs MLP and Energy Renaissance Fund;1119;45;;;;
Electrum Special Acquisition Corporation;643;40;;;;
Eagle Growth & Income Opportunities Fund;1704;40;;;;
Dynasil Corporation of America;1651;30;;;;
Charlemagne Capital Limited;1898;27;;;;
Capitol Acquisition Corp. III;449;29;;;;
ClearBridge All Cap Growth ETF;816;30;;;;
BlackRock Long-Term Municipal Advantage Trust;1236;45;;;;
Global Brass and Copper Holdings, Inc.;611;38;;;;
Boulevard Acquisition Corp. II;498;30;;;;
Boulevard Acquisition Corp. II;498;30;;;;
The Stars Group Inc.;1735;20;;;;
Allegheny Valley Bancorp, Inc.;838;30;;;;
Axar Acquisition Corp.;1844;22;;;;
Atlantic Power Corporation;295;26;;;;
ASM International NV;191;20;;;;
Astika Holdings, Inc.;1637;21;;;;
Aruba Networks, Inc.;1080;20;;;;
PetroGas Company;1523;16;;;;
American Realty Capital Properties, Inc.;457;40;;;;
AmSurg Corp.;1778;12;;;;
AMERI Holdings, Inc.;1185;20;;;;
Altex Industries, Inc.;1203;22;;;;
AltaGas Ltd.;921;12;;;;
Asanko Gold Inc.;876;16;;;;
Apollo Investment Corporation;1103;29;;;;
Airbus SE;1938;9;;;;
Aimmune Therapeutics, Inc.;1304;26;;;;
Apollo Tactical Income Fund Inc.;1010;32;;;;
Applied Energetics, Inc.;980;24;;;;
AEGON N.V.;108;10;;;;
Advaxis, Inc.;1548;13;;;;
Accelerize Inc.;335;15;;;;
Barrick Gold Corporation;991;24;;;;
Advanced Battery Technologies, Inc.;1057;35;;;;
Advanced Accelerator Applications S.A.;1688;38;;;;
Aeon Co. (M) Bhd;640;16;;;;
Western Asset/Claymore Inflation-Linked Securities & Income Fund;1919;64;;;;
Western Asset Premier Bond Fund;895;31;;;;
Invesco Advantage Municipal Income Trust II;1026;43;;;;
Vealls Limited;1611;14;;;;
Yatra Online, Inc.;1154;18;;;;
Saker Aviation Services, Inc.;1215;29;;;;
LMP Capital and Income Fund Inc.;1809;32;;;;
RELX Group plc;1881;14;;;;
ROI Acquisition Corp. II;1901;24;;;;
Quinpario Acquisition Corp. 2 -;1181;31;;;;
American Leisure Holdings, Inc.;1309;31;;;;
Petrobras Argentina S.A.;881;24;;;;
Western Asset Income Fund;765;25;;;;
Pan American Silver Corp.;830;25;;;;
Origin Energy Limited;1663;21;;;;
Nuveen Dividend Advantage Municipal Fund 2;1784;42;;;;
Nord Anglia Education, Inc.;729;27;;;;
Nuveen Municipal Advantage Fund, Inc.;1439;37;;;;
Nuveen California AMT-Free Quality Municipal Income Fund;1436;56;;;;
Nabriva Therapeutics plc;1277;24;;;;
Moog Inc.;155;9;;;;
Pioneer Municipal High Income Advantage Trust;783;45;;;;
The Latin American Discovery Fund, Inc.;1281;39;;;;
Jensyn Acquisition Corp.;1669;24;;;;
Nuveen Preferred and Income Term Fund;90;37;;;;
Corporate Backed Callable Trust Certificates, J.C. Penny Debenture-Backed Series 2007-1 Trust;619;93;;;;
HYDRA INDUSTRIES ACQUISITION CORP.;576;34;;;;
GT Advanced Technologies Inc.;1170;29;;;;
GPIAW;1286;5;;;;
The Gabelli Global Small and Mid Cap Value Trust;0;48;;;;
Garnero Group Acquisition Compa;785;31;;;;
Aberdeen Greater China Fund, Inc.;286;33;;;;
Global-Tech Advanced Innovations Inc.;732;37;;;;
FinTech Acquisition Corp.;1115;25;;;;
UBS AG FI Enhanced Large Cap Growth ETN;1247;39;;;;
Eaton Vance Tax-Advantaged Bond and Option Strategies Fund;0;58;;;;
Western Asset Global High Income Fund Inc.;1889;42;;;;
Entergy Arkansas, Inc.;490;22;;;;
Diversified Real Asset Income Fund;297;34;;;;
Delphi Financial Group, Inc.;743;28;;;;
Delaware Investments Dividend and Income Fund, Inc.;83;51;;;;
Lehman ABS Corporation 7.75% Co;926;31;;;;
AXA SA;879;6;;;;
ORIGO ACQUISITION CORP;61;22;;;;
China Liaoning Dingxu Ecological Agriculture Development, Inc.;827;62;;;;
Boulevard Acquisition Corp. II;498;30;;;;
Barington/Hilco Acquisition Corp.;1898;33;;;;
BlackRock Enhanced International Dividend Trust;1365;47;;;;
Bombardier Inc.;1088;15;;;;
Brookfield Asset Management Inc.;861;32;;;;
Avenue Financial Holdings, Inc.;5;31;;;;
Avalon Rare Metals Inc.;1042;23;;;;
Avalon Advanced Materials Inc.;1622;30;;;;
Athabasca Oil Corporation;908;25;;;;
Liberty All-Star Growth Fund, Inc.;485;34;;;;
Ares Capital Corporation;59;24;;;;
Aquila Resources Inc.;712;21;;;;
Australia and New Zealand Banking Group Limited;1709;47;;;;
Anthem, Inc.;946;12;;;;
Perusahaan Perseroan (Persero) PT Aneka Tambang Tbk;0;51;;;;
Amanasu Techno Holdings Corporation;1551;35;;;;
Alpha Natural Resources, Inc.;518;29;;;;
Andina Acquisition Corp. II;486;27;;;;
Alternet Systems, Inc.;1485;22;;;;
Alstom SA;551;9;;;;
Alliance Bioenergy Plus, Inc.;199;29;;;;
Alliance Bancorp Inc of Pennsylvania;1256;36;;;;
Air T, Inc.;1;11;;;;
Arlington Asset Investment Corp.;872;32;;;;
Affirmative Insurance Holdings Inc.;1301;35;;;;
Aberdeen Asset Management PLC;208;29;;;;
Associated Capital Group, Inc.;269;30;;;;
Accor SA;1283;8;;;;
Anheuser-Busch InBev SA/NV;1625;26;;;;
QS Energy, Inc.;768;15;;;;
XRF Scientific Limited;22;22;;;;
Woolworths Limited;1216;18;;;;
Wirecard AG;863;11;;;;
Waterco Limited;399;15;;;;
AB Volvo (publ);672;15;;;;
Terrapin 3 Acquisition Corporat;1712;31;;;;
Tortoise Power and Energy Infrastructure Fund, Inc.;1208;51;;;;
Analytica Bio - Energy Corp.;1126;28;;;;
Siemens Aktiengesellschaft;1291;26;;;;
Sundance Energy Australia Limited;344;33;;;;
ROI Acquisition Corp. II;1901;24;;;;
ROI Acquisition Corp. II;1901;24;;;;
Quinpario Acquisition Corp. 2;754;29;;;;
QBE Insurance Group Limited;1410;27;;;;
Arcan Resources Ltd.;294;20;;;;
Pacific Special Acquisition Cor;973;31;;;;
Orbite Technologies Inc.;1539;24;;;;
Nuveen Municipal Credit Income Fund;1227;35;;;;
Nuveen California Dividend Advantage Municipal Fund 2;0;53;;;;
Nuveen AMT-Free Municipal Credit Income Fund;1825;44;;;;
Nuveen AMT-Free Municipal Value Fund;776;36;;;;
AllianzGI Equity & Convertible Income Fund;1889;42;;;;
Mountain High Acquisitions Corp.;476;32;;;;
ArcelorMittal;1249;13;;;;
Maiden Holdings North America,;852;30;;;;
Medtech Global Limited;239;22;;;;
Aberdeen Latin America Equity Fund, Inc.;321;40;;;;
Kayne Anderson Energy Development Company;745;41;;;;
Industrial Alliance Insurance and Financial Services Inc.;1646;57;;;;
MS Structured Saturns Series 2007-1;533;35;;;;
Clough Global Dividend and Income Fund;1300;38;;;;
UBS AG FI Enhanced Europe 50 ETN;1045;32;;;;
Wangle Technologies Limited;1898;27;;;;
Electrum Special Acquisition Corporation;643;40;;;;
Easterly Acquisition Corp.;983;26;;;;
CB Pharma Acquisition Corp.;1932;27;;;;
Cambridge Capital Acquisition C;1774;31;;;;
Brambles Limited;1940;16;;;;
BHP Billiton Limited;1255;20;;;;
AXION POWER INTERN C/WTS 29/10/;162;31;;;;
Aviva plc;195;9;;;;
Actelion Ltd;371;12;;;;
ATS Automation Tooling Systems Inc.;1028;35;;;;
Aspen Aerogels, Inc.;640;20;;;;
PT Astra International Tbk;1521;26;;;;
American Riviera Bank;1676;21;;;;
Advanced Oxygen Technologies, Inc.;934;34;;;;
Avalon Oil & Gas, Inc.;1618;22;;;;
Allianz SE;209;10;;;;
Allied Resources, Inc.;1089;22;;;;
PT AKR Corporindo Tbk;828;21;;;;
Embotelladora Andina S.A.;333;25;;;;
Ashford, Inc.;171;13;;;;
Agrium Inc.;503;11;;;;
AGFSW;175;5;;;;
Affinity Mediaworks Corp;177;24;;;;
American Farmland Company;120;25;;;;
Advanced Environmental Recycling Technologies, Inc.;485;51;;;;
AEGON N.V.;108;10;;;;
FutureLand Corp.;544;16;;;;
Alaris Royalty Corp.;903;20;;;;
Accelera Innovations, Inc;1223;25;;;;
Abtech Holdings, Inc.;1339;21;;;;
AmBase Corporation;973;18;;;;
Almaden Minerals Ltd.;68;21;;;;
Ardentec Corporation;315;20;;;;
Titanium Sands Limited;1897;22;;;;
World Reach Limited;588;19;;;;
TravelCenters of America LLC 8.;1009;31;;;;
TravelCenters of America LLC;1837;28;;;;
Santos Limited;1326;14;;;;
Millennium Investment & Acquisition Company Inc.;1523;48;;;;
Sino Mercury Acquisition Corp.;1427;30;;;;
Western Asset Worldwide Income Fund Inc.;667;40;;;;
Argex Titanium Inc.;1630;19;;;;
Axxess Pharma, Inc.;1999;19;;;;
Prime Acquisition Corp.;1671;23;;;;
Nordea Bank AB (publ);616;21;;;;
Newhaven Hotels Ltd.;910;20;;;;
Neon Capital Limited;1822;20;;;;
Nido Petroleum Limited;377;22;;;;
Macquarie Group Limited;1658;23;;;;
UBS ETRACS Alerian MLPInfrs ETN SerB;1923;36;;;;
Maiden Holdings North America, Ltd.;852;35;;;;
Maiden Holdings North America L;1512;31;;;;
Mariner Corporation Limited;860;27;;;;
K2 Energy Limited;133;17;;;;
Kairiki Energy Limited.;205;23;;;;
Argent Energy Trust;1841;19;;;;
Nuveen Diversified Dividend and Income Fund;844;43;;;;
Impact Minerals Limited;1704;23;;;;
Stop Sleep Go Inc.;295;18;;;;
Information Analysis Incorporated;1007;33;;;;
Hennessy Advisors, Inc.;1791;23;;;;
Hennessy Capital Acquisition Corp. III;1118;38;;;;
Cabco Series 2004-102 Trust (sbc Communications Inc.);1331;53;;;;
Gray Television, Inc.;39;21;;;;
GP Investments Acquisition Corp.;216;32;;;;
Garnero Group Acquisition Company;376;33;;;;
Garnero Group Acquisition Company;376;33;;;;
Western Asset Variable Rate Strategic Fund Inc.;593;47;;;;
Western Asset Global Partners Income Fund Inc.;424;46;;;;
Fifth Street Asset Management Inc.;384;34;;;;
Farmers & Merchants Bancorp, Inc.;585;33;;;;
Fiat Chrysler Automobiles N.V.;1602;30;;;;
E-Compass Acquisition Corp.;1490;27;;;;
Double Eagle Acquisition Corp.;743;30;;;;
Double Eagle Acquisition Corp.;743;30;;;;
Dais Analytic Corporation;1698;25;;;;
Ceres Global Ag Corp.;392;21;;;;
Cambridge Capital Acquisition C;1774;31;;;;
BuyMyPlace.com.au Limited;1132;25;;;;
Barington/Hilco Acquisition Corp.;1898;33;;;;
PT Bank Central Asia Tbk;602;24;;;;
AV Therapeutics, Inc.;1659;21;;;;
Advanced Voice Recognition Systems, Inc.;1712;40;;;;
Avinger, Inc.;1504;13;;;;
Auxilio, Inc.;1549;13;;;;
Aurcana Corporation;1261;19;;;;
Americas United Bank;1160;20;;;;
Atomic Paintball, Inc.;320;22;;;;
Astea International Inc.;980;24;;;;
Alimentation Couche-Tard Inc.;1599;29;;;;
AdvanSource Biomaterials Corporation;1480;36;;;;
ASICS Corporation;266;17;;;;
ARC Resources Ltd.;566;18;;;;
Arowana Inc.;1271;12;;;;
Arch Therapeutics, Inc.;1372;23;;;;
American Retail Group, Inc.;1294;27;;;;
PT Pacific Strategic Financial Tbk;1214;34;;;;
Andina Acquisition Corp. II;486;27;;;;
Alternaturals, Inc.;385;19;;;;
AmpliTech Group, Inc.;1501;21;;;;
Armanino Foods of Distinction, Inc.;1049;35;;;;
Apollo Medical Holdings, Inc.;1392;29;;;;
Ambow Education Holding Ltd.;23;28;;;;
Allbanc Split Corp. II;1024;22;;;;
Aker Solutions;1010;14;;;;
Ashtead Group plc;106;17;;;;
Koninklijke Ahold N.V.;757;22;;;;
AmTrust Financial Services, Inc.;269;32;;;;
Ag Growth International Inc.;1622;28;;;;
American Financial Group, Inc.;1251;30;;;;
Air France-KLM SA;379;17;;;;
AudioEye, Inc.;392;14;;;;
Aerogrow International, Inc.;445;28;;;;
Advant-E Corp.;1709;14;;;;
Arch Coal Inc.;290;14;;;;
Air Canada;1242;10;;;;
Auburn Bancorp, Inc.;773;20;;;;
ZYL.AX;1664;6;;;;
The Alkaline Water Company Inc.;1144;31;;;;
Woodside Petroleum Ltd;329;22;;;;
World.Net Services Ltd.;1429;23;;;;
Wihlborgs Fastigheter AB (publ);190;31;;;;
Whitehaven Coal Limited;1300;23;;;;
Wesfarmers Limited;988;18;;;;
WDS Limited;1189;11;;;;
The Waterberg Coal Company Limited;1362;34;;;;
Vestas Wind Systems A/S;1034;23;;;;
Alexandria Advantage Warranty Company;1941;37;;;;
AB Volvo (publ);672;15;;;;
Venture Minerals Limited;850;24;;;;
Viking Mines Limited;1422;20;;;;
UCW Limited;716;11;;;;
TZ Limited;1050;10;;;;
Town and Country Financial Corporation;1641;38;;;;
Transat AT, Inc.;1319;16;;;;
Telstra Corporation Limited;1320;27;;;;
Tiger Oil and Energy, Inc.;1998;26;;;;
Thin Film Electronics ASA;897;25;;;;
